Timestamp,Current,Power,Wind_speed,Temp,Humidity,GHI,DHI,Wind_dir
2013/12/19 17:15,4.800667286,3.884500027,1.881846635,40.09622574,8.409513474,361.91049189999995,151.51130680000003,32.13367844
2013/12/19 17:20,2.719333172,2.018966675,1.480468769,40.38342285,8.312744141,199.6176758,139.31587219999997,116.9769058
2013/12/19 17:25,2.218000174,1.391933441,1.4189289109999998,40.20459366,8.406031609,154.48800659999998,133.9428711,262.037262
2013/12/19 17:30,2.265333414,1.6328001019999998,1.054820732,39.82606506,8.508102417,157.4124756,117.47541809999998,217.2346039
2013/12/19 17:35,2.192666531,1.380533218,1.071329974,39.89881516,8.552149773,143.9839325,105.2715759,168.18852230000002
2013/12/19 17:40,2.912666798,2.972266912,1.10648853,39.93686676,8.513770102999999,232.69200130000002,105.00705719999999,226.8815918
2013/12/19 17:45,3.7266664510000003,3.934033155,2.332449501,40.35072708,8.385745049,342.33581539999994,94.06338501,154.9580841
2013/12/19 17:50,3.3366665839999996,3.2837665080000003,2.665198922,40.2554245,8.453294754,330.5983582,92.75927734,109.435051
2013/12/19 17:55,2.7900002,1.301733375,1.7327749019999998,40.24884033,8.548455237999999,281.8710327,84.91042328,97.05627441
2013/12/19 18:00,1.838666439,0.642099977,1.168260847,39.92653656,8.660708427000001,97.31764221,78.63866425,86.42341614
2013/12/19 18:05,1.8740000719999999,0.903299987,1.25607644,39.56267929,8.832633972,98.41801453,68.19682312,150.5219879
2013/12/19 18:10,1.971333504,1.671733379,1.5481566519999999,39.54443741,8.812625885,197.5909576,59.35908508,157.01591489999998
2013/12/19 18:15,1.870666862,0.847799957,1.54678336,39.85961151,8.687999725,168.5905609,61.24101257,110.62669369999999
2013/12/19 18:20,1.680000067,0.283400029,1.606944496,39.61873627,8.795602797999999,70.00606537,63.852005000000005,91.59062958
2013/12/19 18:25,1.807999849,0.39770001200000005,2.19886757,39.22515106,9.018743515,89.1020813,54.86885834,68.00627136
2013/12/19 18:30,1.671999931,0.364566684,2.03839889,39.09788513,9.00025177,84.19077301,49.84014129999999,235.33576969999996
2013/12/19 18:35,1.6146667,0.528566718,1.8358506209999998,39.06361389,8.995066643,89.47128296,48.16583252,115.6266251
2013/12/19 18:40,1.7273333069999999,0.431866586,3.654109646,38.85784149,10.32519722,66.65931702,55.37604141,92.37617493
2013/12/19 18:45,1.755999923,0.571766675,4.962931471,37.94991302,12.73116779,91.97416687,61.43941116,51.53498077
2013/12/19 18:50,1.574666619,0.358599991,5.447414835,37.59325409,13.525279999999999,58.98055267,54.81074905,62.16215897
2013/12/19 18:55,1.433333039,0.242333353,3.4051109110000004,37.38726425,13.77078724,43.39195633,40.74120712,43.99050903
2013/12/19 19:00,1.311999798,0.170433342,4.607130663,37.16116714,14.062668799999999,32.01733398,28.52118874,49.96157455
2013/12/19 19:05,1.23266685,0.09509999300000001,5.100085312,36.70811081,14.68385696,24.62734795,21.85836792,39.71855545
2013/12/19 19:10,1.158000231,0.041233324,4.079447407,36.39960861,14.97788429,17.97441483,16.20755005,54.55822754
2013/12/19 19:15,1.102666855,0.005033334,5.098838117,36.12850952,15.40170479,13.61744881,12.00374699,-3265.188477
2013/12/19 19:20,0.636000097,-0.015500001000000001,4.372081016,35.96319199,15.97676754,9.812800407000001,8.55141449,46.70888138
2013/12/19 19:25,0.30000004199999997,-0.0051333329999999995,4.49416732,35.85198212,16.15025139,7.327035427,6.053957939,33.63998795
2013/12/19 20:35,0.30000004199999997,-0.000533333,5.551942392999999,35.40169144,17.05313492,2.277805328,1.037743568,62.355636600000004
2013/12/19 20:55,0.30000004199999997,-0.000133333,6.293781335,34.34676361,19.64555359,2.9461169239999996,1.678062201,63.33353806
2013/12/20 6:00,0.30000004199999997,0.078966662,1.8629991019999999,28.18108368,31.27350426,13.07186985,11.31873894,170.0082397
2013/12/20 6:05,1.048666596,0.187866688,1.4962065269999998,28.01197433,31.71648979,19.30416107,15.10178757,82.45329285
2013/12/20 6:10,1.3653332,0.075499997,1.5527912480000001,27.80838013,32.23417282,32.76309967,16.88072586,31.97167015
2013/12/20 6:15,1.343333244,0.11043331,1.617986199,27.96756363,32.23810196,32.35899734,19.53930092,33.2223053
2013/12/20 6:20,1.411333323,0.27480003199999997,1.3644650569999999,28.40573883,31.54561424,27.24638557,23.15174294,55.88593674
2013/12/20 6:25,1.4426667690000001,1.23456645,0.8266256909999999,28.82802582,30.92271614,35.2047081,24.59657097,160.944458
2013/12/20 6:30,1.494666457,1.1662333009999999,0.717318566,29.08013344,30.50291824,57.71961975,25.60683823,147.22401430000002
2013/12/20 6:35,1.497333407,0.377566636,0.9666559220000001,28.87330627,31.08456039,99.97425842,25.25135994,116.8401794
2013/12/20 6:40,1.5379998680000002,0.493499994,1.652082069,28.90673256,30.78495407,119.05322269999999,28.68213463,119.2235031
2013/12/20 6:45,1.606666565,1.585833549,1.9697662059999999,28.803390500000003,30.88103676,142.5774384,32.64175797,114.76479340000002
2013/12/20 6:50,1.779333234,2.372733116,1.4072146019999998,29.21385384,30.41554642,164.8300476,35.45358276,106.89089969999999
2013/12/20 6:55,1.894000411,1.362633467,1.405315729,29.78672981,29.43457985,185.1117554,36.48167419,58.65949631
2013/12/20 7:00,2.00666666,0.8389667270000001,1.547981679,30.1448555,28.74360847,208.0485229,38.62081528,42.63653946
2013/12/20 7:05,2.16866684,1.187866688,1.468238283,30.42152977,28.31439972,231.7607117,40.96440506,91.01371002
2013/12/20 7:10,2.378666878,3.263866663,0.8383928490000001,30.79992294,27.87280464,253.138504,41.31710434,96.79090881
2013/12/20 7:15,2.629333019,3.152966738,1.199321117,31.02028656,27.26327705,275.756134,43.49236679,101.8666687
2013/12/20 7:20,2.9066667560000004,1.22176671,1.071959333,31.28868866,27.01951981,293.71374510000004,44.87231827,107.3237381
2013/12/20 7:25,3.211999655,1.3073000909999999,0.916636922,31.50888443,26.40815735,304.65130619999996,46.51796341,197.03907780000003
